date,day,pmutS,volume,treatment,Well Row,Well Col,Content,OD,N,concentration
2017-08-16,2,50,1,double,G,10,Sample X82,1.084,1084e6,0.125
2017-08-16,2,50,1,double,G,11,Sample X83,1.025,1024999999.9999999,0.125
2017-08-16,2,75,1,double,B,2,Sample X14,1.107,1107e6,0.125
2017-08-16,2,75,1,double,B,3,Sample X15,1.109,1109e6,0.125
2017-08-16,2,75,1,double,B,4,Sample X16,1.159,1159e6,0.125
2017-08-16,2,75,1,double,B,5,Sample X17,1.188,1188e6,0.125
2017-08-16,2,75,1,double,B,6,Sample X18,1.234,1234e6,0.125
2017-08-16,2,75,1,double,B,7,Sample X19,1.208,1208e6,0.125
2017-08-16,2,75,1,double,B,8,Sample X20,1.251,1251e6,0.125
2017-08-16,2,75,1,double,B,9,Sample X21,1.221,1221e6,0.125
2017-08-16,2,75,1,double,B,10,Sample X22,1.226,1226e6,0.125
2017-08-16,2,75,1,double,B,11,Sample X23,1.308,1308e6,0.125
2017-08-16,2,75,1,double,C,2,Sample X26,1.093,1093e6,0.125
2017-08-16,2,75,1,double,C,3,Sample X27,1.022,1022e6,0.125
2017-08-16,2,75,1,double,C,4,Sample X28,1.163,1163e6,0.125
2017-08-16,2,75,1,double,C,5,Sample X29,1.102,1102e6,0.125
2017-08-16,2,75,1,double,C,6,Sample X30,1.141,1141e6,0.125
2017-08-16,2,75,1,double,C,7,Sample X31,1.2,12e8,0.125
2017-08-16,2,75,1,double,C,8,Sample X32,1.176,1176e6,0.125
2017-08-16,2,75,1,double,C,9,Sample X33,1.127,1127e6,0.125
2017-08-16,2,75,1,double,C,10,Sample X34,1.168,1168e6,0.125
2017-08-16,2,75,1,double,C,11,Sample X35,1.18,118e7,0.125
2017-08-16,2,75,1,double,D,2,Sample X38,1.018,1018e6,0.125
2017-08-16,2,75,1,double,D,3,Sample X39,1.095,1095e6,0.125
2017-08-16,2,75,1,double,D,4,Sample X40,1.129,1129e6,0.125
2017-08-16,2,75,1,double,D,5,Sample X41,1.102,1102e6,0.125
2017-08-16,2,75,1,double,D,6,Sample X42,1.198,1198e6,0.125
2017-08-16,2,75,1,double,D,7,Sample X43,1.207,1207e6,0.125
2017-08-16,2,75,1,double,D,8,Sample X44,1.146,1146e6,0.125
2017-08-16,2,75,1,double,D,9,Sample X45,1.149,1149e6,0.125
2017-08-16,2,75,1,double,D,10,Sample X46,1.237,1237e6,0.125
2017-08-16,2,75,1,double,D,11,Sample X47,1.172,1172e6,0.125
2017-08-16,2,75,1,double,E,2,Sample X50,1.174,1174e6,0.125
2017-08-16,2,75,1,double,E,3,Sample X51,1.167,1167e6,0.125
2017-08-16,2,75,1,double,E,4,Sample X52,1.106,1106e6,0.125
2017-08-16,2,75,1,double,E,5,Sample X53,1.154,1154e6,0.125
2017-08-16,2,75,1,double,E,6,Sample X54,1.147,1147e6,0.125
2017-08-16,2,75,1,double,E,7,Sample X55,1.107,1107e6,0.125
2017-08-16,2,75,1,double,E,8,Sample X56,1.171,1171e6,0.125
2017-08-16,2,75,1,double,E,9,Sample X57,1.191,1191e6,0.125
2017-08-16,2,75,1,double,E,10,Sample X58,1.091,1091e6,0.125
2017-08-16,2,75,1,double,E,11,Sample X59,1.077,1077e6,0.125
2017-08-16,2,75,1,double,F,2,Sample X62,1.062,1062e6,0.125
2017-08-16,2,75,1,double,F,3,Sample X63,1.163,1163e6,0.125
2017-08-16,2,75,1,double,F,4,Sample X64,1.19,119e7,0.125
2017-08-16,2,75,1,double,F,5,Sample X65,1.202,1202e6,0.125
2017-08-16,2,75,1,double,F,6,Sample X66,1.127,1127e6,0.125
2017-08-16,2,75,1,double,F,7,Sample X67,1.113,1113e6,0.125
2017-08-16,2,75,1,double,F,8,Sample X68,1.203,1203e6,0.125
2017-08-16,2,75,1,double,F,9,Sample X69,1.171,1171e6,0.125
2017-08-16,2,75,1,double,F,10,Sample X70,1.085,1085e6,0.125
2017-08-16,2,75,1,double,F,11,Sample X71,1.184,1184e6,0.125
2017-08-16,2,75,1,double,G,2,Sample X74,1.074,1074e6,0.125
2017-08-16,2,75,1,double,G,3,Sample X75,1.174,1174e6,0.125
2017-08-16,2,75,1,double,G,4,Sample X76,1.198,1198e6,0.125
2017-08-16,2,75,1,double,G,5,Sample X77,1.225,1225e6,0.125
2017-08-16,2,75,1,double,G,6,Sample X78,1.163,1163e6,0.125
2017-08-16,2,75,1,double,G,7,Sample X79,1.218,1218e6,0.125
2017-08-16,2,75,1,double,G,8,Sample X80,1.233,1233e6,0.125
2017-08-16,2,75,1,double,G,9,Sample X81,1.162,1162e6,0.125
2017-08-16,2,75,1,double,G,10,Sample X82,1.186,1186e6,0.125
2017-08-16,2,75,1,double,G,11,Sample X83,1.14,114e7,0.125
2017-08-16,2,90,1,double,B,2,Sample X14,1.355,1355e6,0.125
2017-08-16,2,90,1,double,B,3,Sample X15,1.299,1299e6,0.125
2017-08-16,2,90,1,double,B,4,Sample X16,1.28,128e7,0.125
2017-08-16,2,90,1,double,B,5,Sample X17,1.251,1251e6,0.125
2017-08-16,2,90,1,double,B,6,Sample X18,1.144,1144e6,0.125
2017-08-16,2,90,1,double,B,7,Sample X19,1.204,1204e6,0.125
2017-08-16,2,90,1,double,B,8,Sample X20,1.235,1235e6,0.125
2017-08-16,2,90,1,double,B,9,Sample X21,1.156,1156e6,0.125
2017-08-16,2,90,1,double,B,10,Sample X22,1.2,12e8,0.125
2017-08-16,2,90,1,double,B,11,Sample X23,1.183,1183e6,0.125
2017-08-16,2,90,1,double,C,2,Sample X26,1.199,1199e6,0.125
2017-08-16,2,90,1,double,C,3,Sample X27,1.142,1142e6,0.125
2017-08-16,2,90,1,double,C,4,Sample X28,1.151,1151e6,0.125
2017-08-16,2,90,1,double,C,5,Sample X29,1.181,1181e6,0.125
2017-08-16,2,90,1,double,C,6,Sample X30,1.179,1179e6,0.125
2017-08-16,2,90,1,double,C,7,Sample X31,1.16,116e7,0.125
2017-08-16,2,90,1,double,C,8,Sample X32,1.154,1154e6,0.125
2017-08-16,2,90,1,double,C,9,Sample X33,1.139,1139e6,0.125
2017-08-16,2,90,1,double,C,10,Sample X34,1.137,1137e6,0.125
2017-08-16,2,90,1,double,C,11,Sample X35,1.113,1113e6,0.125
2017-08-16,2,90,1,double,D,2,Sample X38,1.13,113e7,0.125
2017-08-16,2,90,1,double,D,3,Sample X39,1.214,1214e6,0.125
2017-08-16,2,90,1,double,D,4,Sample X40,1.197,1197e6,0.125
2017-08-16,2,90,1,double,D,5,Sample X41,1.206,1206e6,0.125
2017-08-16,2,90,1,double,D,6,Sample X42,1.226,1226e6,0.125
2017-08-16,2,90,1,double,D,7,Sample X43,1.224,1224e6,0.125
2017-08-16,2,90,1,double,D,8,Sample X44,1.222,1222e6,0.125
2017-08-16,2,90,1,double,D,9,Sample X45,1.226,1226e6,0.125
2017-08-16,2,90,1,double,D,10,Sample X46,1.295,1295e6,0.125
2017-08-16,2,90,1,double,D,11,Sample X47,1.248,1248e6,0.125
2017-08-16,2,90,1,double,E,2,Sample X50,1.247,1247e6,0.125
2017-08-16,2,90,1,double,E,3,Sample X51,1.203,1203e6,0.125
2017-08-16,2,90,1,double,E,4,Sample X52,1.141,1141e6,0.125
2017-08-16,2,90,1,double,E,5,Sample X53,1.169,1169e6,0.125
2017-08-16,2,90,1,double,E,6,Sample X54,1.2,12e8,0.125
2017-08-16,2,90,1,double,E,7,Sample X55,1.114,1114e6,0.125
2017-08-16,2,90,1,double,E,8,Sample X56,1.134,1134e6,0.125
2017-08-16,2,90,1,double,E,9,Sample X57,1.219,1219e6,0.125
2017-08-16,2,90,1,double,E,10,Sample X58,1.202,1202e6,0.125
2017-08-16,2,90,1,double,E,11,Sample X59,1.257,1257e6,0.125
2017-08-16,2,90,1,double,F,2,Sample X62,1.102,1102e6,0.125
2017-08-16,2,90,1,double,F,3,Sample X63,1.095,1095e6,0.125
2017-08-16,2,90,1,double,F,4,Sample X64,1.128,1128e6,0.125
2017-08-16,2,90,1,double,F,5,Sample X65,1.184,1184e6,0.125
2017-08-16,2,90,1,double,F,6,Sample X66,1.174,1174e6,0.125
2017-08-16,2,90,1,double,F,7,Sample X67,1.118,1118e6,0.125
2017-08-16,2,90,1,double,F,8,Sample X68,1.189,1189e6,0.125
2017-08-16,2,90,1,double,F,9,Sample X69,1.195,1195e6,0.125
2017-08-16,2,90,1,double,F,10,Sample X70,1.191,1191e6,0.125
2017-08-16,2,90,1,double,F,11,Sample X71,1.173,1173e6,0.125
2017-08-16,2,90,1,double,G,2,Sample X74,1.028,1028e6,0.125
2017-08-16,2,90,1,double,G,3,Sample X75,1.12,112e7,0.125
2017-08-16,2,90,1,double,G,4,Sample X76,1.161,1161e6,0.125
2017-08-16,2,90,1,double,G,5,Sample X77,1.065,1065e6,0.125
2017-08-16,2,90,1,double,G,6,Sample X78,1.053,1052999999.9999999,0.125
2017-08-16,2,90,1,double,G,7,Sample X79,1.144,1144e6,0.125
2017-08-16,2,90,1,double,G,8,Sample X80,1.219,1219e6,0.125
2017-08-16,2,90,1,double,G,9,Sample X81,1.179,1179e6,0.125
2017-08-16,2,90,1,double,G,10,Sample X82,1.117,1117e6,0.125
2017-08-16,2,90,1,double,G,11,Sample X83,1.083,1083e6,0.125
2017-08-17,3,100,1,double,B,2,Sample X14,0.752,752e6,0.25
2017-08-17,3,100,1,double,B,3,Sample X15,0.614,614e6,0.25
2017-08-17,3,100,1,double,B,4,Sample X16,0.696,696e6,0.25
2017-08-17,3,100,1,double,B,5,Sample X17,0.595,595e6,0.25
2017-08-17,3,100,1,double,B,6,Sample X18,0.54,54e7,0.25
2017-08-17,3,100,1,double,B,7,Sample X19,0.644,644e6,0.25
2017-08-17,3,100,1,double,B,8,Sample X20,0.644,644e6,0.25
2017-08-17,3,100,1,double,B,9,Sample X21,0.513,513e6,0.25
2017-08-17,3,100,1,double,B,10,Sample X22,0.631,631e6,0.25
2017-08-17,3,100,1,double,B,11,Sample X23,0.819,819e6,0.25
2017-08-17,3,100,1,double,C,2,Sample X26,0.351,351e6,0.25
2017-08-17,3,100,1,double,C,3,Sample X27,0.397,397e6,0.25
2017-08-17,3,100,1,double,C,4,Sample X28,0.436,436e6,0.25
2017-08-17,3,100,1,double,C,5,Sample X29,0.42,42e7,0.25
2017-08-17,3,100,1,double,C,6,Sample X30,0.515,515e6,0.25
2017-08-17,3,100,1,double,C,7,Sample X31,0.604,604e6,0.25
2017-08-17,3,100,1,double,C,8,Sample X32,0.546,546e6,0.25
2017-08-17,3,100,1,double,C,9,Sample X33,0.665,665e6,0.25
2017-08-17,3,100,1,double,C,10,Sample X34,0.394,394e6,0.25
2017-08-17,3,100,1,double,C,11,Sample X35,0.514,514e6,0.25
2017-08-17,3,100,1,double,D,2,Sample X38,0.51,51e7,0.25
2017-08-17,3,100,1,double,D,3,Sample X39,0.561,561e6,0.25
2017-08-17,3,100,1,double,D,4,Sample X40,0.321,321e6,0.25
2017-08-17,3,100,1,double,D,5,Sample X41,0.397,397e6,0.25
2017-08-17,3,100,1,double,D,6,Sample X42,0.286,286e6,0.25
2017-08-17,3,100,1,double,D,7,Sample X43,0.295,295e6,0.25
2017-08-17,3,100,1,double,D,8,Sample X44,0.403,403e6,0.25
2017-08-17,3,100,1,double,D,9,Sample X45,0.692,692e6,0.25
2017-08-17,3,100,1,double,D,10,Sample X46,0.263,263e6,0.25
2017-08-17,3,100,1,double,D,11,Sample X47,0.449,449e6,0.25
2017-08-17,3,100,1,double,E,2,Sample X50,0.712,712e6,0.25
2017-08-17,3,100,1,double,E,3,Sample X51,0.556,556e6,0.25
2017-08-17,3,100,1,double,E,4,Sample X52,0.701,701e6,0.25
2017-08-17,3,100,1,double,E,5,Sample X53,1.009,1008999999.9999999,0.25
2017-08-17,3,100,1,double,E,6,Sample X54,0.543,543e6,0.25
2017-08-17,3,100,1,double,E,7,Sample X55,0.547,547e6,0.25
2017-08-17,3,100,1,double,E,8,Sample X56,0.433,433e6,0.25
2017-08-17,3,100,1,double,E,9,Sample X57,0.359,359e6,0.25
2017-08-17,3,100,1,double,E,10,Sample X58,0.451,451e6,0.25
2017-08-17,3,100,1,double,E,11,Sample X59,0.571,571e6,0.25
2017-08-17,3,100,1,double,F,2,Sample X62,0.67,67e7,0.25
2017-08-17,3,100,1,double,F,3,Sample X63,0.645,645e6,0.25
2017-08-17,3,100,1,double,F,4,Sample X64,0.72,72e7,0.25
2017-08-17,3,100,1,double,F,5,Sample X65,0.612,612e6,0.25
2017-08-17,3,100,1,double,F,6,Sample X66,0.455,455e6,0.25
2017-08-17,3,100,1,double,F,7,Sample X67,0.501,501e6,0.25
2017-08-17,3,100,1,double,F,8,Sample X68,0.578,578e6,0.25
2017-08-17,3,100,1,double,F,9,Sample X69,0.915,915e6,0.25
2017-08-17,3,100,1,double,F,10,Sample X70,0.487,487e6,0.25
2017-08-17,3,100,1,double,F,11,Sample X71,0.956,956e6,0.25
2017-08-17,3,100,1,double,G,2,Sample X74,0.886,886e6,0.25
2017-08-17,3,100,1,double,G,3,Sample X75,0.915,915e6,0.25
2017-08-17,3,100,1,double,G,4,Sample X76,0.535,535000000.00000006,0.25
2017-08-17,3,100,1,double,G,5,Sample X77,0.646,646e6,0.25
2017-08-17,3,100,1,double,G,6,Sample X78,0.264,264e6,0.25
2017-08-17,3,100,1,double,G,7,Sample X79,0.413,413e6,0.25
2017-08-17,3,100,1,double,G,8,Sample X80,0.434,434e6,0.25
2017-08-17,3,100,1,double,G,9,Sample X81,0.594,594e6,0.25
2017-08-17,3,100,1,double,G,10,Sample X82,1.266,1266e6,0.25
2017-08-17,3,100,1,double,G,11,Sample X83,0.691,691e6,0.25
2017-08-17,3,50,1,double,B,2,Sample X14,0.858,858e6,0.25
2017-08-17,3,50,1,double,B,3,Sample X15,0.989,989e6,0.25
2017-08-17,3,50,1,double,B,4,Sample X16,0.693,693e6,0.25
2017-08-17,3,50,1,double,B,5,Sample X17,1.202,1202e6,0.25
2017-08-17,3,50,1,double,B,6,Sample X18,1.116,1116e6,0.25
2017-08-17,3,50,1,double,B,7,Sample X19,0.943,943e6,0.25
2017-08-17,3,50,1,double,B,8,Sample X20,1.044,1044e6,0.25
2017-08-17,3,50,1,double,B,9,Sample X21,0.997,997e6,0.25
2017-08-17,3,50,1,double,B,10,Sample X22,1.18,118e7,0.25
2017-08-17,3,50,1,double,B,11,Sample X23,0.875,875e6,0.25
2017-08-17,3,50,1,double,C,2,Sample X26,0.945,945e6,0.25
2017-08-17,3,50,1,double,C,3,Sample X27,1.027,1026999999.9999999,0.25
2017-08-17,3,50,1,double,C,4,Sample X28,0.507,507e6,0.25
2017-08-17,3,50,1,double,C,5,Sample X29,0.924,924e6,0.25
2017-08-17,3,50,1,double,C,6,Sample X30,0.543,543e6,0.25
2017-08-17,3,50,1,double,C,7,Sample X31,0.271,271e6,0.25
2017-08-17,3,50,1,double,C,8,Sample X32,1.052,1052e6,0.25
2017-08-17,3,50,1,double,C,9,Sample X33,1.067,1067e6,0.25
2017-08-17,3,50,1,double,C,10,Sample X34,1.305,1305e6,0.25
2017-08-17,3,50,1,double,C,11,Sample X35,1.062,1062e6,0.25
2017-08-17,3,50,1,double,D,2,Sample X38,1.189,1189e6,0.25
2017-08-17,3,50,1,double,D,3,Sample X39,0.886,886e6,0.25
2017-08-17,3,50,1,double,D,4,Sample X40,0.701,701e6,0.25
2017-08-17,3,50,1,double,D,5,Sample X41,0.766,766e6,0.25
2017-08-17,3,50,1,double,D,6,Sample X42,1.277,1277e6,0.25
2017-08-17,3,50,1,double,D,7,Sample X43,0.599,599e6,0.25
2017-08-17,3,50,1,double,D,8,Sample X44,1.067,1067e6,0.25
2017-08-17,3,50,1,double,D,9,Sample X45,1.102,1102e6,0.25
2017-08-17,3,50,1,double,D,10,Sample X46,0.904,904e6,0.25
2017-08-17,3,50,1,double,D,11,Sample X47,0.818,818e6,0.25
2017-08-17,3,50,1,double,E,2,Sample X50,1.165,1165e6,0.25
2017-08-17,3,50,1,double,E,3,Sample X51,0.483,483e6,0.25
2017-08-17,3,50,1,double,E,4,Sample X52,1.082,1082e6,0.25
2017-08-17,3,50,1,double,E,5,Sample X53,0.785,785e6,0.25
2017-08-17,3,50,1,double,E,6,Sample X54,0.595,595e6,0.25
2017-08-17,3,50,1,double,E,7,Sample X55,1.074,1074e6,0.25
2017-08-17,3,50,1,double,E,8,Sample X56,0.757,757e6,0.25
2017-08-17,3,50,1,double,E,9,Sample X57,0.859,859e6,0.25
2017-08-17,3,50,1,double,E,10,Sample X58,1.034,1034e6,0.25
2017-08-17,3,50,1,double,E,11,Sample X59,0.657,657e6,0.25
2017-08-17,3,50,1,double,F,2,Sample X62,1.154,1154e6,0.25
2017-08-17,3,50,1,double,F,3,Sample X63,1.11,111e7,0.25
2017-08-17,3,50,1,double,F,4,Sample X64,0.867,867e6,0.25
2017-08-17,3,50,1,double,F,5,Sample X65,0.896,896e6,0.25
2017-08-17,3,50,1,double,F,6,Sample X66,1.154,1154e6,0.25
2017-08-17,3,50,1,double,F,7,Sample X67,0.852,852e6,0.25
2017-08-17,3,50,1,double,F,8,Sample X68,1.128,1128e6,0.25
2017-08-17,3,50,1,double,F,9,Sample X69,0.852,852e6,0.25
2017-08-17,3,50,1,double,F,10,Sample X70,0.737,737e6,0.25
2017-08-17,3,50,1,double,F,11,Sample X71,0.599,599e6,0.25
2017-08-17,3,50,1,double,G,2,Sample X74,1.264,1264e6,0.25
2017-08-17,3,50,1,double,G,3,Sample X75,0.939,939e6,0.25
2017-08-17,3,50,1,double,G,4,Sample X76,1.1,11e8,0.25
2017-08-17,3,50,1,double,G,5,Sample X77,0.944,944e6,0.25
2017-08-17,3,50,1,double,G,6,Sample X78,1.234,1234e6,0.25
2017-08-17,3,50,1,double,G,7,Sample X79,1.228,1228e6,0.25
2017-08-17,3,50,1,double,G,8,Sample X80,0.854,854e6,0.25
2017-08-17,3,50,1,double,G,9,Sample X81,0.978,978e6,0.25
2017-08-17,3,50,1,double,G,10,Sample X82,1.021,1020999999.9999999,0.25
2017-08-17,3,50,1,double,G,11,Sample X83,1.202,1202e6,0.25
2017-08-17,3,75,1,double,B,2,Sample X14,0.695,695e6,0.25
2017-08-17,3,75,1,double,B,3,Sample X15,1.046,1046e6,0.25
2017-08-17,3,75,1,double,B,4,Sample X16,0.472,472e6,0.25
2017-08-17,3,75,1,double,B,5,Sample X17,1,1e9,0.25
2017-08-17,3,75,1,double,B,6,Sample X18,0.733,733e6,0.25
2017-08-17,3,75,1,double,B,7,Sample X19,0.966,966e6,0.25
2017-08-17,3,75,1,double,B,8,Sample X20,0.725,725e6,0.25
2017-08-17,3,75,1,double,B,9,Sample X21,0.38,38e7,0.25
2017-08-17,3,75,1,double,B,10,Sample X22,0.571,571e6,0.25
2017-08-17,3,75,1,double,B,11,Sample X23,0.523,523e6,0.25
2017-08-17,3,75,1,double,C,2,Sample X26,0.558,558e6,0.25
2017-08-17,3,75,1,double,C,3,Sample X27,0.728,728e6,0.25
2017-08-17,3,75,1,double,C,4,Sample X28,0.469,469e6,0.25
2017-08-17,3,75,1,double,C,5,Sample X29,0.483,483e6,0.25
2017-08-17,3,75,1,double,C,6,Sample X30,0.47,47e7,0.25
2017-08-17,3,75,1,double,C,7,Sample X31,0.919,919e6,0.25
2017-08-17,3,75,1,double,C,8,Sample X32,0.264,264e6,0.25
2017-08-17,3,75,1,double,C,9,Sample X33,0.647,647e6,0.25
2017-08-17,3,75,1,double,C,10,Sample X34,0.949,949e6,0.25
2017-08-17,3,75,1,double,C,11,Sample X35,0.941,941e6,0.25
2017-08-17,3,75,1,double,D,2,Sample X38,0.948,948e6,0.25
2017-08-17,3,75,1,double,D,3,Sample X39,0.769,769e6,0.25
2017-08-17,3,75,1,double,D,4,Sample X40,0.608,608e6,0.25
2017-08-17,3,75,1,double,D,5,Sample X41,0.284,284e6,0.25
2017-08-17,3,75,1,double,D,6,Sample X42,0.626,626e6,0.25
2017-08-17,3,75,1,double,D,7,Sample X43,0.694,694e6,0.25
2017-08-17,3,75,1,double,D,8,Sample X44,0.439,439e6,0.25
2017-08-17,3,75,1,double,D,9,Sample X45,0.696,696e6,0.25
2017-08-17,3,75,1,double,D,10,Sample X46,1.161,1161e6,0.25
2017-08-17,3,75,1,double,D,11,Sample X47,0.266,266e6,0.25
2017-08-17,3,75,1,double,E,2,Sample X50,0.839,839e6,0.25
2017-08-17,3,75,1,double,E,3,Sample X51,0.938,938e6,0.25
2017-08-17,3,75,1,double,E,4,Sample X52,1.071,1071e6,0.25
2017-08-17,3,75,1,double,E,5,Sample X53,0.409,409e6,0.25
2017-08-17,3,75,1,double,E,6,Sample X54,0.441,441e6,0.25
2017-08-17,3,75,1,double,E,7,Sample X55,0.652,652e6,0.25
2017-08-17,3,75,1,double,E,8,Sample X56,0.264,264e6,0.25
2017-08-17,3,75,1,double,E,9,Sample X57,0.738,738e6,0.25
2017-08-17,3,75,1,double,E,10,Sample X58,0.776,776e6,0.25
2017-08-17,3,75,1,double,E,11,Sample X59,0.935,935e6,0.25
2017-08-17,3,75,1,double,F,2,Sample X62,0.805,805e6,0.25
2017-08-17,3,75,1,double,F,3,Sample X63,0.399,399e6,0.25
2017-08-17,3,75,1,double,F,4,Sample X64,0.68,68e7,0.25
2017-08-17,3,75,1,double,F,5,Sample X65,0.42,42e7,0.25
2017-08-17,3,75,1,double,F,6,Sample X66,0.615,615e6,0.25
2017-08-17,3,75,1,double,F,7,Sample X67,0.94,94e7,0.25
2017-08-17,3,75,1,double,F,8,Sample X68,0.692,692e6,0.25
2017-08-17,3,75,1,double,F,9,Sample X69,0.499,499e6,0.25
2017-08-17,3,75,1,double,F,10,Sample X70,0.787,787e6,0.25
2017-08-17,3,75,1,double,F,11,Sample X71,0.697,697e6,0.25
2017-08-17,3,75,1,double,G,2,Sample X74,0.615,615e6,0.25
2017-08-17,3,75,1,double,G,3,Sample X75,0.713,713e6,0.25
2017-08-17,3,75,1,double,G,4,Sample X76,0.302,302e6,0.25
2017-08-17,3,75,1,double,G,5,Sample X77,0.792,792e6,0.25
2017-08-17,3,75,1,double,G,6,Sample X78,0.314,314e6,0.25
2017-08-17,3,75,1,double,G,7,Sample X79,0.809,809e6,0.25
2017-08-17,3,75,1,double,G,8,Sample X80,0.91,91e7,0.25
2017-08-17,3,75,1,double,G,9,Sample X81,1.232,1232e6,0.25
2017-08-17,3,75,1,double,G,10,Sample X82,0.811,811e6,0.25
2017-08-17,3,75,1,double,G,11,Sample X83,0.686,686e6,0.25
2017-08-17,3,90,1,double,B,2,Sample X14,0.337,337e6,0.25
2017-08-17,3,90,1,double,B,3,Sample X15,0.406,406e6,0.25
2017-08-17,3,90,1,double,B,4,Sample X16,0.518,518e6,0.25
2017-08-17,3,90,1,double,B,5,Sample X17,0.952,952e6,0.25
2017-08-17,3,90,1,double,B,6,Sample X18,0.586,586e6,0.25
2017-08-17,3,90,1,double,B,7,Sample X19,0.642,642e6,0.25
2017-08-17,3,90,1,double,B,8,Sample X20,0.511,511e6,0.25
2017-08-17,3,90,1,double,B,9,Sample X21,0.955,955e6,0.25
2017-08-17,3,90,1,double,B,10,Sample X22,0.825,825e6,0.25
2017-08-17,3,90,1,double,B,11,Sample X23,1.117,1117e6,0.25
2017-08-17,3,90,1,double,C,2,Sample X26,0.516,516e6,0.25
2017-08-17,3,90,1,double,C,3,Sample X27,0.285,285e6,0.25
2017-08-17,3,90,1,double,C,4,Sample X28,0.38,38e7,0.25
2017-08-17,3,90,1,double,C,5,Sample X29,0.25,25e7,0.25
2017-08-17,3,90,1,double,C,6,Sample X30,0.407,407e6,0.25
2017-08-17,3,90,1,double,C,7,Sample X31,0.752,752e6,0.25
2017-08-17,3,90,1,double,C,8,Sample X32,0.634,634e6,0.25
2017-08-17,3,90,1,double,C,9,Sample X33,0.601,601e6,0.25
2017-08-17,3,90,1,double,C,10,Sample X34,0.918,918e6,0.25
2017-08-17,3,90,1,double,C,11,Sample X35,0.919,919e6,0.25
2017-08-17,3,90,1,double,D,2,Sample X38,0.62,62e7,0.25
2017-08-17,3,90,1,double,D,3,Sample X39,0.433,433e6,0.25
2017-08-17,3,90,1,double,D,4,Sample X40,0.923,923e6,0.25
2017-08-17,3,90,1,double,D,5,Sample X41,0.509,509e6,0.25
2017-08-17,3,90,1,double,D,6,Sample X42,0.537,537e6,0.25
2017-08-17,3,90,1,double,D,7,Sample X43,0.62,62e7,0.25
2017-08-17,3,90,1,double,D,8,Sample X44,0.985,985e6,0.25
2017-08-17,3,90,1,double,D,9,Sample X45,1.151,1151e6,0.25
2017-08-17,3,90,1,double,D,10,Sample X46,0.333,333e6,0.25
2017-08-17,3,90,1,double,D,11,Sample X47,0.229,229e6,0.25
2017-08-17,3,90,1,double,E,2,Sample X50,0.9,9e8,0.25
2017-08-17,3,90,1,double,E,3,Sample X51,0.446,446e6,0.25
2017-08-17,3,90,1,double,E,4,Sample X52,0.529,529e6,0.25
2017-08-17,3,90,1,double,E,5,Sample X53,0.345,345e6,0.25
2017-08-17,3,90,1,double,E,6,Sample X54,0.551,551e6,0.25
2017-08-17,3,90,1,double,E,7,Sample X55,0.667,667e6,0.25
2017-08-17,3,90,1,double,E,8,Sample X56,0.774,774e6,0.25
2017-08-17,3,90,1,double,E,9,Sample X57,0.752,752e6,0.25
2017-08-17,3,90,1,double,E,10,Sample X58,0.45,45e7,0.25
2017-08-17,3,90,1,double,E,11,Sample X59,0.938,938e6,0.25
2017-08-17,3,90,1,double,F,2,Sample X62,0.848,848e6,0.25
2017-08-17,3,90,1,double,F,3,Sample X63,0.78,78e7,0.25
2017-08-17,3,90,1,double,F,4,Sample X64,0.351,351e6,0.25
2017-08-17,3,90,1,double,F,5,Sample X65,0.722,722e6,0.25
2017-08-17,3,90,1,double,F,6,Sample X66,0.698,698e6,0.25
2017-08-17,3,90,1,double,F,7,Sample X67,0.89,89e7,0.25
2017-08-17,3,90,1,double,F,8,Sample X68,0.978,978e6,0.25
2017-08-17,3,90,1,double,F,9,Sample X69,0.317,317e6,0.25
2017-08-17,3,90,1,double,F,10,Sample X70,0.494,494e6,0.25
2017-08-17,3,90,1,double,F,11,Sample X71,1.226,1226e6,0.25
2017-08-17,3,90,1,double,G,2,Sample X74,1.207,1207e6,0.25
2017-08-17,3,90,1,double,G,3,Sample X75,1.093,1093e6,0.25
2017-08-17,3,90,1,double,G,4,Sample X76,0.396,396e6,0.25
2017-08-17,3,90,1,double,G,5,Sample X77,0.986,986e6,0.25
2017-08-17,3,90,1,double,G,6,Sample X78,1.019,1018999999.9999999,0.25
2017-08-17,3,90,1,double,G,7,Sample X79,0.675,675e6,0.25
2017-08-17,3,90,1,double,G,8,Sample X80,0.341,341e6,0.25
2017-08-17,3,90,1,double,G,9,Sample X81,0.386,386e6,0.25
2017-08-17,3,90,1,double,G,10,Sample X82,0.732,732e6,0.25
2017-08-17,3,90,1,double,G,11,Sample X83,0.864,864e6,0.25
2017-08-18,4,100,1,double,B,2,Sample X14,0.18,18e7,0.5
2017-08-18,4,100,1,double,B,3,Sample X15,0.176,176e6,0.5
2017-08-18,4,100,1,double,B,4,Sample X16,0.185,185e6,0.5
2017-08-18,4,100,1,double,B,5,Sample X17,0.177,177e6,0.5
2017-08-18,4,100,1,double,B,6,Sample X18,0.175,175e6,0.5
2017-08-18,4,100,1,double,B,7,Sample X19,0.191,191e6,0.5
2017-08-18,4,100,1,double,B,8,Sample X20,0.184,184e6,0.5
2017-08-18,4,100,1,double,B,9,Sample X21,0.178,178e6,0.5
2017-08-18,4,100,1,double,B,10,Sample X22,0.258,258e6,0.5
2017-08-18,4,100,1,double,B,11,Sample X23,0.271,271e6,0.5
